"f1","f2","f3","f4","f5","f6"
3.08991952795309e-35,2.18721803070495e-35,7.94860093269063e-35,5.53418158318192e-33,9.03944654854805e-17,1.4763024085794
4.3004762849988e-17,1.92199188164879e-18,4.76941560504939e-17,2.66276284431605e-33,1.04928802142783,0
4.13889079507154e-17,5.55790903121866e-19,4.91374154495829e-17,2.66276284431605e-33,1.04928802142783,0
1.17678844536535e-35,8.3299744515847e-36,2.7259043945807e-35,5.53467718620855e-33,9.03925261296598e-17,1.47627073544926
4.30400659534859e-17,8.10187198377333e-19,4.76941560504939e-17,2.66276284431605e-33,1.04928802142783,0
4.30400659534859e-17,8.10187198377333e-19,4.76941560504939e-17,2.66276284431605e-33,1.04928802142783,0
3.08991952795309e-35,2.18721803070495e-35,7.94860093269063e-35,5.53418158318192e-33,9.03944654854805e-17,1.4763024085794
3.22782349357312e-16,2.45782320800098e-20,1.34498697623425e-20,1.33776873047849e-32,5.27160992699049,0
1.16710008799294e-35,8.23501279109579e-36,2.73551556135728e-35,5.52887155948537e-33,9.02977134671886e-17,1.47472227602513
1.16710008799294e-35,8.23501279109579e-36,2.73551556135728e-35,5.52887155948537e-33,9.02977134671886e-17,1.47472227602513
1.16710008799294e-35,8.23501279109579e-36,2.73551556135728e-35,5.52887155948537e-33,9.02977134671886e-17,1.47472227602513
4.31262057029308e-17,2.26716229694744e-18,4.7753115563706e-17,2.66841205658308e-33,1.05151414936669,0
4.13889079507154e-17,5.55790903121866e-19,4.91374154495829e-17,2.66276284431605e-33,1.04928802142783,0
1.17678844536535e-35,8.3299744515847e-36,2.7259043945807e-35,5.53467718620855e-33,9.03925261296598e-17,1.47627073544926
1.32583288548677e-16,5.00320886540171e-18,1.46998566810315e-16,8.20692416605123e-33,3.2340195968207,0
4.30400659534859e-17,8.10187198377333e-19,4.76941560504939e-17,2.66276284431605e-33,1.04928802142783,0
3.08991952795309e-35,2.18721803070495e-35,7.94860093269063e-35,5.53418158318192e-33,9.03944654854805e-17,1.4763024085794
4.3004762849988e-17,1.92199188164879e-18,4.76941560504939e-17,2.66276284431605e-33,1.04928802142783,0
4.13889079507154e-17,5.55790903121866e-19,4.91374154495829e-17,2.66276284431605e-33,1.04928802142783,0
1.16710008799294e-35,8.23501279109579e-36,2.73551556135728e-35,5.52887155948537e-33,9.02977134671886e-17,1.47472227602513
4.3004762849988e-17,1.92199188164879e-18,4.76941560504939e-17,2.66276284431605e-33,1.04928802142783,0
4.30459662958288e-17,7.58908487954762e-19,4.76996568017029e-17,2.6630699510383e-33,1.04940903986762,0
4.32077895134783e-17,2.01866282262569e-18,4.79237527271412e-17,2.67558121768463e-33,1.05433922816919,0
4.30459662958288e-17,7.58908487954762e-19,4.76996568017029e-17,2.6630699510383e-33,1.04940903986762,0
4.30459662958288e-17,7.58908487954762e-19,4.76996568017029e-17,2.6630699510383e-33,1.04940903986762,0
4.30459662958288e-17,7.58908487954762e-19,4.76996568017029e-17,2.6630699510383e-33,1.04940903986762,0
2.39136484246391,0.39562230997251,0.59416152049538,0.0600230402701206,0,0
7.93961380774955e-18,6.80883500966156e-18,6.44357073689627e-17,1.06612346514623,0,0
1.40241253109939e-21,1.10384065793892e-21,6.56990088902389e-17,1.0729816762654,0,0
1.40241253109939e-21,1.10384065793892e-21,6.56990088902389e-17,1.0729816762654,0,0
1.16806269916807e-35,8.30989795687677e-36,2.7102516365607e-35,5.54669205313897e-33,9.05887312078531e-17,1.4794751133717
7.93961380774955e-18,6.80883500966156e-18,6.44357073689627e-17,1.06612346514623,0,0
2.40319037561575e-18,1.89155415153958e-18,6.56277873408456e-17,1.0729816762654,0,0
1.40241253109939e-21,1.10384065793892e-21,6.56990088902389e-17,1.0729816762654,0,0
6.24764361996285e-36,4.91421339401972e-36,2.10916868187686e-35,5.76891254415471e-33,9.42173223043932e-17,1.53873646025617
1.98684966738317e-17,1.71798909995128e-29,5.79176513589939e-17,1.00000796103095,0,0
1.98684966738317e-17,1.71798909995128e-29,5.79176513589939e-17,1.00000796103095,0,0
3.03320433269257e-34,1.64894503421885e-34,4.50724171370273e-34,4.37097874238402e-33,7.19855470820055e-17,1.17565202658497
1.99263142161666e-17,1.72298846699691e-29,5.78977849384467e-17,1.00000796103095,0,0
3.03320433269257e-34,1.64894503421885e-34,4.50724171370273e-34,4.37097874238402e-33,7.19855470820055e-17,1.17565202658497
8.94613493207021e-34,4.63758208418233e-34,1.30943271008083e-33,3.94971810694032e-33,6.9922698475808e-17,1.1419620395984
7.93961380774955e-18,6.80883500966156e-18,6.44357073689627e-17,1.06612346514623,0,0
4.22817284153574e-17,1.52721106267553e-17,4.15943682579201e-17,1.00025623673662,0,0
1.40241253109939e-21,1.10384065793892e-21,6.56990088902389e-17,1.0729816762654,0,0
6.24764361996285e-36,4.91421339401972e-36,2.10916868187686e-35,5.76891254415471e-33,9.42173223043932e-17,1.53873646025617
8.24306409264996e-19,6.32917872393081e-19,6.56324992423738e-17,1.07202982667027,0,0
4.17693524804894e-17,1.60491439623754e-17,4.18180391273114e-17,1.00024674810373,0,0
6.24764361996285e-36,4.91421339401972e-36,2.10916868187686e-35,5.76891254415471e-33,9.42173223043932e-17,1.53873646025617
2.15767182449414e-17,1.86569559670568e-29,5.73031999874216e-17,1.00000796103095,0,0
8.94613493207021e-34,4.63758208418233e-34,1.30943271008083e-33,3.94971810694032e-33,6.9922698475808e-17,1.1419620395984
8.94613493207021e-34,4.63758208418233e-34,1.30943271008083e-33,3.94971810694032e-33,6.9922698475808e-17,1.1419620395984
6.12411844956784e-17,7.16591140204658e-21,5.62409606941848e-22,1.00017748113676,0,0
6.12411844956784e-17,7.16591140204658e-21,5.62409606941848e-22,1.00017748113676,0,0
1.10780748994129e-35,7.77771780651921e-36,2.52828052681781e-35,5.16523892095169e-33,8.43588393426409e-17,1.37772989792729
6.12411844956784e-17,7.16591140204658e-21,5.62409606941848e-22,1.00017748113676,0,0
1.09155610287721e-35,7.67454504604123e-36,2.54824357438509e-35,5.16031935781639e-33,8.4278503223499e-17,1.37641786620557
5.62662383207718e-34,2.29944597062839e-34,7.91000274417782e-34,4.09703557448918e-33,6.88667662207339e-17,1.12471678765636
6.12411844956784e-17,7.16591140204658e-21,5.62409606941848e-22,1.00017748113676,0,0
1.09155610287721e-35,7.67454504604123e-36,2.54824357438509e-35,5.16031935781639e-33,8.4278503223499e-17,1.37641786620557
1.12571694695021e-35,8.0221656877007e-36,2.80417346983497e-35,5.3986659655169e-33,8.81712963831483e-17,1.43999410272433
3.27992651232292e-34,1.8241137034483e-34,6.28311449083967e-34,4.35111027454142e-33,7.20595925835599e-17,1.17686132133219
1.95292344675278,0.176691401615154,0.462435421802622,1.10393571739912e-16,5.02355762133431e-14,4.53901393782796e-15
0.0390061954455667,0.168049964240217,0.98379151338253,0.0425725199851818,0.00748796473048814,0.0240755904207728
0.0144953341031979,0.170495448962993,0.981927752941031,0.043053380710577,0.0469442222424364,0.0507197943610534
1.16806269916807e-35,8.30989795687677e-36,2.7102516365607e-35,5.54669205313897e-33,9.05887312078531e-17,1.4794751133717
2.70907275745848,6.54999457700035e-09,0.012394511311874,2.82919066333059e-08,5.78958579167429e-08,2.05252670744755e-09
0.0132408595504557,0.078267359663265,1.02434129361641,0.0865684486953658,0.000454831029123449,0.0621758216736818
1.16806269916807e-35,8.30989795687677e-36,2.7102516365607e-35,5.54669205313897e-33,9.05887312078531e-17,1.4794751133717
2.70907275745848,6.54999457700035e-09,0.012394511311874,2.82919066333059e-08,5.78958579167429e-08,2.05252670744755e-09
1.10997840211366e-35,8.85846491053391e-36,2.76267629043065e-35,5.53119869369364e-33,9.03357376933782e-17,1.47534327927358
8.94613493207021e-34,4.63758208418233e-34,1.30943271008083e-33,3.94971810694032e-33,6.9922698475808e-17,1.1419620395984
2.69806383027696,0.000674120871237806,3.15488602708045e-09,4.14782224617934e-12,2.1979135663262e-11,7.55072947126302e-09
0.45189551780391,0.297198536265088,0.475435618972636,0.477615467561203,0.464394490385113,0.19824220646856
1.16806269916807e-35,8.30989795687677e-36,2.7102516365607e-35,5.54669205313897e-33,9.05887312078531e-17,1.4794751133717
2.7091011109064,2.12216931264228e-08,4.15041555546981e-08,3.21770557071367e-08,1.97935034464643e-07,8.75455325124067e-08
3.19300170272822e-17,2.60983132982789e-17,3.16094743135518e-17,3.18637112907727e-17,7.36398210550416e-18,1.00268757529327
8.94613493207021e-34,4.63758208418233e-34,1.30943271008083e-33,3.94971810694032e-33,6.9922698475808e-17,1.1419620395984
2.69806383027696,0.000674120871237806,3.15488602708045e-09,4.14782224617934e-12,2.1979135663262e-11,7.55072947126302e-09
1.09155610287721e-35,7.67454504604123e-36,2.54824357438509e-35,5.16031935781639e-33,8.4278503223499e-17,1.37641786620557
1.12571694695021e-35,8.0221656877007e-36,2.80417346983497e-35,5.3986659655169e-33,8.81712963831483e-17,1.43999410272433
1.12571694695021e-35,8.0221656877007e-36,2.80417346983497e-35,5.3986659655169e-33,8.81712963831483e-17,1.43999410272433
1.91822031602459,0.337256814983347,0.469283948791181,1.09773940724135e-16,4.99536076111266e-14,2.41727707137838e-15
0.0710346117269814,0.631828323670145,0.810777337923862,0.0391578805529543,0.000236312088176797,0.0620228534465425
6.53031376355962e-36,4.62253325768484e-36,1.53838864197873e-35,5.53472652162256e-33,9.03923724881726e-17,1.47626822621049
2.70907275745848,6.54999457700035e-09,0.012394511311874,2.82919066333059e-08,5.78958579167429e-08,2.05252670744755e-09
3.08991952795309e-35,2.18721803070495e-35,7.94860093269063e-35,5.53418158318192e-33,9.03944654854805e-17,1.4763024085794
3.08991952795309e-35,2.18721803070495e-35,7.94860093269063e-35,5.53418158318192e-33,9.03944654854805e-17,1.4763024085794
2.69806383027696,0.000674120871237806,3.15488602708045e-09,4.14782224617934e-12,2.1979135663262e-11,7.55072947126302e-09
1.09155610287721e-35,7.67454504604123e-36,2.54824357438509e-35,5.16031935781639e-33,8.4278503223499e-17,1.37641786620557
1.16710008799294e-35,8.23501279109579e-36,2.73551556135728e-35,5.52887155948537e-33,9.02977134671886e-17,1.47472227602513
1.16710008799294e-35,8.23501279109579e-36,2.73551556135728e-35,5.52887155948537e-33,9.02977134671886e-17,1.47472227602513
1.91822031602459,0.337256814983347,0.469283948791181,1.09773940724135e-16,4.99536076111266e-14,2.41727707137838e-15
6.53031376355962e-36,4.62253325768484e-36,1.53838864197873e-35,5.53472652162256e-33,9.03923724881726e-17,1.47626822621049
6.48870323697949e-36,4.59271265096382e-36,1.53016278560111e-35,5.5298260894264e-33,9.03123351738398e-17,1.47496107450279
6.48870323697949e-36,4.59271265096382e-36,1.53016278560111e-35,5.5298260894264e-33,9.03123351738398e-17,1.47496107450279
6.48870323697949e-36,4.59271265096382e-36,1.53016278560111e-35,5.5298260894264e-33,9.03123351738398e-17,1.47496107450279
2.89493559809872,0.867852669385261,2.94114909477113,199.245567272843,0,0
3.2232808793994e-18,2.78436461621026e-18,6.50721114707011e-17,1.06501755771419,0,0
1.40241253109939e-21,1.10384065793892e-21,6.56990088902389e-17,1.0729816762654,0,0
3.26301681939706e-35,2.19163343025856e-32,1.00357950923205e-29,3.9054918886213e-17,4.84828180104747e-17,1.01675919079682
8.24306409264996e-19,6.32917872393081e-19,6.56324992423738e-17,1.07202982667027,0,0
7.50662523366341e-18,7.09331753590309e-18,6.40878937721058e-17,1.06017307365067,0,0
7.07260582959335e-22,5.77855217218655e-22,1.21543400478552e-21,2.64159088370055e-16,5.581694560415e-22,4.31418778043242
2.15620352559907e-17,1.86442598806914e-29,5.73087265138516e-17,1.00000796103095,0,0
1.957816171899e-17,1.69288441810537e-29,5.74843282254589e-17,0.991777759040762,0,0.128034365688879
6.66174051278854e-33,1.95842902970905e-31,6.46549516506909e-29,5.01148939735813e-17,3.69373487606e-17,1.01675919079682
8.24306409264996e-19,6.32917872393081e-19,6.56324992423738e-17,1.07202982667027,0,0
4.22817284153574e-17,1.52721106267553e-17,4.15943682579201e-17,1.00025623673662,0,0
5.04872541760729e-22,7.61071590272895e-22,1.21543726918312e-21,2.64159088370055e-16,5.581694560415e-22,4.31418778043242
8.24306409264996e-19,6.32917872393081e-19,6.56324992423738e-17,1.07202982667027,0,0
1.95356657390196e-17,7.2353796672153e-21,5.8028336502484e-17,0.99997043566373,0,0.00812279247907288
1.957816171899e-17,1.69288441810537e-29,5.74843282254589e-17,0.991777759040762,0,0.128034365688879
6.12411844956784e-17,7.16591140204658e-21,5.62409606941848e-22,1.00017748113676,0,0
6.12411043396082e-17,8.79978435542018e-20,8.36617380270476e-23,1.00017719769117,0,0.000752988531524327
6.12411043396082e-17,8.79978435542018e-20,8.36617380270476e-23,1.00017719769117,0,0.000752988531524327
3.32600426220931e-31,9.0924339878137e-30,9.34596335863587e-30,3.7125136938396e-17,4.99759395984791e-17,1.01675919079682
1.91822031602459,0.337256814983347,0.469283948791181,1.09773940724135e-16,4.99536076111266e-14,2.41727707137838e-15
0.0386888400188237,0.146121040446996,0.987309694004064,0.043109451816706,0.00568131624825811,0.0219657756058502
1.1758514616714e-21,1.77254108957267e-21,2.68287721965657e-21,6.15485426547576e-17,2.85971974885333e-22,1.0051971812581
2.62764582921299,2.05836146934456e-08,0.65932255029986,7.65733800175935e-09,3.2616800131295e-08,8.75455325124067e-08
5.46466213224533e-17,4.29021759264798e-17,2.88079578847635e-17,1.64092493122622e-17,6.14589673082272e-33,1.25723002430719
1.17518855555184e-21,1.76562143610505e-21,2.53921197654243e-21,6.14421252158913e-17,6.3920170201435e-22,1.00345919513667
2.69806383027696,0.000674120871237806,3.15488602708045e-09,4.14782224617934e-12,2.1979135663262e-11,7.55072947126302e-09
5.61025026558664e-17,4.32840957061389e-17,2.89225955470771e-17,8.38607086042699e-18,6.14684801509027e-33,1.25742462294677
5.61025026558664e-17,4.32840957061389e-17,2.89225955470771e-17,8.38607086042699e-18,6.14684801509027e-33,1.25742462294677
1.69899152112963e-21,1.40281715477308e-21,2.50646637199572e-21,6.22270615871476e-17,1.42481654617345e-22,1.01627860222293
1.91822031602459,0.337256814983347,0.469283948791181,1.09773940724135e-16,4.99536076111266e-14,2.41727707137838e-15
7.10248002060855e-17,2.96265656848065e-17,8.5140535494802e-18,3.28740549336267e-24,6.1814356097352e-33,1.26450000419066
7.10248002060855e-17,2.96265656848065e-17,8.5140535494802e-18,3.28740549336267e-24,6.1814356097352e-33,1.26450000419066
7.10248002060855e-17,2.96265656848065e-17,8.5140535494802e-18,3.28740549336267e-24,6.1814356097352e-33,1.26450000419066
7.145815256977e-17,2.98073327300233e-17,6.36702660663244e-21,2.28807405924228e-24,7.26168447391546e-21,1.26450000419066
2.89493559809872,0.867852669385261,2.94114909477113,199.245567272843,0,0
3.2232808793994e-18,2.78436461621026e-18,6.50721114707011e-17,1.06501755771419,0,0
2.13525966598528e-18,1.84891756607597e-18,6.51907678170042e-17,1.06568004104406,0,0.000355455899689217
7.50662523366341e-18,7.09331753590309e-18,6.40878937721058e-17,1.06017307365067,0,0
2.13525966598528e-18,1.84891756607597e-18,6.51907678170042e-17,1.06568004104406,0,0.000355455899689217
1.98632930628272e-17,1.71753915413339e-29,5.79193928546089e-17,1.00000729167482,0,0.0011570317475958
5.34181377115227e-18,4.50377918626892e-18,6.48653800236475e-17,1.06549512323492,0,0
2.13525966598528e-18,1.84891756607597e-18,6.51907678170042e-17,1.06568004104406,0,0.000355455899689217
6.01814396676289e-17,1.00637887321264e-17,5.11143321805341e-18,1.00000806433827,0,0.000356449803409879
6.12411844956784e-17,7.16591140204658e-21,5.62409606941848e-22,1.00017748113676,0,0
1.91822031602459,0.337256814983347,0.469283948791181,1.09773940724135e-16,4.99536076111266e-14,2.41727707137838e-15
7.1104890419742e-17,2.95535992875403e-17,7.98631909457188e-18,1.39600624207196e-19,6.18059862995078e-33,1.26432878814835
7.12946119880094e-17,2.87626911530461e-17,9.09150877331267e-18,2.66489652784994e-19,6.18050539925085e-33,1.26430971649123
7.12946119880094e-17,2.87626911530461e-17,9.09150877331267e-18,2.66489652784994e-19,6.18050539925085e-33,1.26430971649123
7.12946119880094e-17,2.87626911530461e-17,9.09150877331267e-18,2.66489652784994e-19,6.18050539925085e-33,1.26430971649123
0.00047404329469851,0.000357351583125806,0.00292569556441625,1.06343587139359,0,0
9.63835095017158e-18,8.15124442769451e-18,6.41084900636301e-17,1.06710886058032,0,0.00401577574697859
4.53381803895231e-19,4.43514449164484e-19,6.62207382019468e-17,1.08155204637963,0,0.000822495522564771
4.53381803895231e-19,4.43514449164484e-19,6.62207382019468e-17,1.08155204637963,0,0.000822495522564771
